11.1173171727 1.47824651238 6.11084826194 -8.38828448957 -2.52663756985 -7.15407149041
14.439297267 14.7654615315 -11.3682006457 17.1431564556 20.8010518868 152.938145051
-4.32420624825 -0.698656350394 -2.95243470807 3.25542063784 1.47131669203 4.26596955449
16.3735692133 9.90351363389 -1.58785427851 1.25912896381 7.72301694272 70.7282320669
-12.481407655 -17.6379455796 17.4908801457 -23.1690119275 -27.5186933383 -180.728974181
-1.84218755877 4.06931997157 -8.26469549561 12.0457856614 10.2665915713 69.5887119126
-10.6473481683 -13.3226335005 12.5220801192 -17.6397010061 -20.740863684 -148.440035813
-8.61767515598 -15.3000211515 17.2548993573 -23.4827379047 -24.2695515934 -175.404142133
10.6647398823 8.44823752133 -3.64190793515 3.40544691635 7.4432298228 68.574971995
-18.9011176086 -13.7836111447 6.09969403951 -6.54411959337 -13.6032332518 -112.736604281
-3.29187473185 -12.6475628091 18.3725168968 -23.606182474 -24.2742164486 -150.791182825
-22.0667074119 -18.1648098485 8.12356395377 -10.5207696961 -17.7641829379 -144.742069779
5.55197282158 5.27294558072 -4.72906816067 7.66822174007 9.68268363025 60.4253129884
-9.99288446081 -15.9215601154 17.6925216493 -23.8752537285 -26.1655525417 -185.235681799
-10.9057378052 -6.76462104663 0.058656880827 -2.15689051397 -5.23038438286 -47.8067195515
3.77170803024 -3.88319881836 8.46516428209 -12.1589186336 -9.31278694426 -55.5567749123
-9.93739910725 -2.78838182991 -3.35904052557 4.12952882581 0.20593881268 -8.50369072954
12.9700574646 5.24433808352 3.29392010678 -4.63331968098 0.181204474334 12.7207840065
8.59703637835 5.19389954105 0.403925616118 -2.45500440895 2.10058333685 24.9428728733
-15.8641656183 -14.903026845 11.7862700964 -15.8329736368 -18.9898996734 -140.454854656
-4.6873814629 3.70818271313 -10.8553225582 15.0276611313 12.1026510201 69.946445197
-3.48270721512 -13.1678770926 19.973659564 -25.9735099935 -26.2797521868 -166.058770741
-0.241997466958 -9.40455478234 11.8787157482 -16.6127372119 -17.5310728752 -101.304952675
-19.9843910554 -14.6130688912 5.13934688411 -9.56969083331 -14.6875283606 -123.117208777
7.58842928489 0.725476088705 8.27841004422 -9.81347499692 -6.79161915251 -34.6917613192
-22.2599868099 -18.3042655575 8.64506729758 -12.1565932354 -20.8548188201 -155.997372494
10.6770859568 17.7425977327 -17.096075324 24.1800962385 26.896759493 180.834038867
-4.09645463663 -3.578457631 0.988843592256 -1.41034802413 -2.07973563169 -22.9142123256
-11.5177254428 -3.68896682011 -3.53849461233 3.85124291256 0.847494523654 -14.2509560908
1.35455070997 -2.12583217473 6.7309449426 -7.84070277222 -8.29015569914 -41.4332070378
13.9607919523 14.6388718141 -10.8245698573 15.7433288236 20.8962609941 142.724352078
-8.89832468411 -16.5133927682 19.3304362319 -25.6931248186 -27.6590684612 -186.640445987
3.29759442559 16.7675650668 -20.8417352277 30.2906670337 30.2583484762 193.073222442
8.94226710668 10.5042030652 -8.3497586708 12.8811558205 14.3547940104 105.559821719
13.3643544116 13.8694232567 -10.5063789594 13.117751862 17.6253160355 125.061766533
-1.54631524082 7.36995966205 -11.9994926026 16.3943035711 16.4454956053 91.1283680915
-21.0792542182 -19.5973530192 10.4201336619 -15.3891823101 -22.0333282132 -169.761273745
18.6302724945 17.9016279194 -12.0987795229 16.1516991593 22.0949400367 160.314556363
-2.16830953667 -3.90779322963 4.31291967918 -6.04597217562 -7.3028667627 -47.2429812728
19.0340688393 14.8958576073 -6.54819436659 9.16437571223 17.0270645724 132.525269801
-21.1841030255 -17.3332949146 9.2034325124 -12.0327184876 -18.5028525142 -150.214787962
-19.391908569 -19.7712189507 13.1206596308 -16.9137028148 -22.7503931155 -172.491919542
12.2321885602 3.27705108359 3.8980957611 -5.46584855588 -0.54695014626 14.4675661267
-19.4686948906 -15.3066074721 4.76006935111 -7.95679555058 -15.41640381 -121.627586926
-3.12345338811 -1.55415393316 -1.30874405476 0.435927179801 -0.429319948163 -7.65218574505
-1.3284476621 6.95982332334 -13.5977799323 19.4551655453 17.2827426229 105.267808157
4.13534628353 11.4744265132 -13.198073497 20.0924581336 19.2562904432 122.656719182
6.90087047114 7.3808825754 -6.01945241655 8.2758966592 9.51014408515 68.6875977116
-3.05628763065 6.43220138305 -13.9443763377 17.2607293044 16.5372701323 99.4060790336
23.2216506965 19.3535266273 -10.4162500426 12.4755872652 20.4001246441 159.755406405
-7.31461392398 -2.3717972308 -3.4319176528 4.79731733805 2.37196402678 4.73340726787
-10.9530495716 -17.676248177 16.6003635848 -23.9634565063 -26.0527189087 -182.532054931
-14.2234139451 -14.9842793818 10.4789325768 -14.0183868318 -17.7706973317 -134.999078334
-6.81200637786 1.98899973692 -7.80573980371 10.1152421052 6.89294597427 35.2078499593
-13.3684101579 -17.5222951639 13.6875113593 -19.6760067683 -23.6237884677 -173.925358406
-1.10906240917 -10.2741161352 15.4581712867 -21.9678380548 -20.7883199679 -137.84443797
-1.08587109267 8.49186498415 -15.365140268 20.4684955657 18.6327093117 116.371724544
2.45013002171 15.2114146122 -20.2009340573 29.7175339283 28.0264063391 180.568460054
18.4826811712 12.759007536 -4.99079477431 5.51882339584 12.3690104473 104.119648223
14.4299504365 11.7505257183 -6.11157060951 8.50004867725 11.9708793046 92.9393722347
-2.00267317083 -4.2095477332 5.03572418179 -6.52006108143 -5.51642317946 -48.4162461232
-4.23994918578 -4.0605302102 4.37226306516 -7.20713355976 -7.55152134435 -55.915211256
-6.94750653007 0.633405853439 -7.46924647107 10.6035186058 7.59509981779 32.3844298649
5.80143260792 4.81447041522 -2.00184534742 2.36898390264 3.11664548611 32.4818733788
-22.5859053762 -19.6490549409 11.0061090355 -14.2420580241 -21.815538528 -174.301686642
-2.2530931097 -10.2305591611 14.5813228702 -19.506580962 -20.1495907839 -125.393412548
11.339490324 5.17418179257 4.01558547695 -5.19494745332 0.850318867805 16.1293072822
8.01723205877 16.0917596146 -19.0967040717 26.0878013778 28.3161591551 189.116164255
10.6039791438 12.1564641339 -9.994314552 12.9679126606 15.96425594 111.698673522
22.5917527278 19.2167662128 -8.62970043865 12.785655959 18.9824879948 154.795708161
-5.02212527395 -15.9256936518 22.4973598315 -29.5462609069 -29.8614154514 -193.293612265
-9.04948126677 -1.32382013332 -5.59950956313 7.14037231538 3.69475731702 7.52578387393
13.7957739449 17.2541814616 -14.8700810667 22.6194896015 26.5055080838 181.475814478
12.7519612385 16.9568069564 -15.8446717428 23.9434005128 25.7299250238 179.474335489
-10.6043901665 -6.27398184373 -0.206845628024 0.156450592535 -3.9501440568 -41.5713856803
8.70113481069 4.54070008077 0.203609159935 -1.27612637773 2.6408883615 25.4359460492
-20.9086186958 -18.7541723955 12.7218849988 -16.159419675 -24.1209881071 -179.597066491
-7.34285156763 -14.3771178601 15.577692193 -21.384929872 -23.4178451226 -156.059720051
0.0500345274053 10.4330037303 -17.7317780125 23.5015065921 22.9908076583 144.531123203
1.58498947353 8.60529529368 -12.3877805612 17.442844405 18.3196705645 116.948114698
8.38385398214 14.0986266877 -16.4829770887 21.4298868624 24.1082459692 164.536350937
7.55689496276 8.17545369165 -5.97830417345 9.93849090433 12.4155334071 80.6780656858
-9.39017976099 -15.7718804807 15.9127183288 -22.0086135017 -25.1707338984 -174.279738753
-10.3221085021 -17.4451990114 17.4742109201 -22.4723568522 -26.2588958793 -173.757179821
-8.04807978589 -9.15315295961 9.08889523857 -10.3255818308 -14.3837452178 -101.991254101
-0.379235386512 9.91761185517 -16.4508700372 22.8149490871 19.6960753925 133.360368501
-0.623284250834 8.207740785 -12.0090791966 15.5832420707 15.9671159532 97.7174195177
-1.34725596631 -8.61560846447 14.758075749 -18.6906957265 -17.8558225618 -122.409082061
16.4939931401 12.7286112248 -6.52902247486 10.6032798483 15.8636269408 116.946224377
-4.68521777834 4.71081340801 -10.2055775466 15.0926182955 13.0263735582 72.710351979
-21.8028244138 -18.3826968927 9.1216725159 -13.3069250554 -20.2581066217 -162.624636625
-1.15789587021 5.48051882307 -8.92783845949 10.6917947846 9.80850422548 67.4288631277
